"Order_ID","Order_Date","Customer_ID","Product_ID","Category","Sub-Category","Product_Name","Sales","Quantity","Discount","Profit"
"CA-2014-118962","2014-08-05","CS-12130","OFF-PA-10000659","Office Supplies","Paper","Adams Phone Message Book Professional 400 Message Capacity 5 3/6â€ x 11â€","20.94","3","0.0","9.84"
"CA-2014-118962","2014-08-05","CS-12130","OFF-PA-10001144","Office Supplies","Paper","Xerox 1913","110.96","2","0.0","53.26"
"CA-2014-118962","2014-08-05","CS-12130","FUR-CH-10003817","Furniture","Chairs","Global Value Steno Chair Gray","340.14","7","0.2","21.26"
"US-2014-100853","2014-09-14","JB-15400","OFF-AP-10000891","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center","52.45","2","0.8","-131.12"
"US-2014-100853","2014-09-14","JB-15400","OFF-LA-10003148","Office Supplies","Labels","Avery 51","20.16","4","0.2","6.55"
"US-2017-152366","2017-04-21","SJ-20500","OFF-AP-10002684","Office Supplies","Appliances","Acco 7-Outlet Masterpiece Power Center Wihtout Fax/Phone Line Protection","97.26","4","0.8","-243.16"
"US-2015-101511","2015-11-21","JE-15745","FUR-CH-10004698","Furniture","Chairs","Padded Folding Chairs Black 4/Carton","396.8","7","0.3","-11.34"
"US-2015-101511","2015-11-21","JE-15745","OFF-SU-10002189","Office Supplies","Supplies","Acme Rosewood Handle Letter Opener","15.88","5","0.2","-3.77"
"CA-2015-137225","2015-12-15","JK-15640","OFF-AR-10001940","Office Supplies","Art","Sanford Colorific Eraseable Coloring Pencils 12 Count","3.28","1","0.0","1.41"
"CA-2014-166191","2014-12-05","DK-13150","OFF-ST-10003455","Office Supplies","Storage","Tenex File Box Personal Filing Tote with Lid Black","24.82","2","0.2","1.86"
"CA-2014-166191","2014-12-05","DK-13150","TEC-AC-10004659","Technology","Accessories","ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB","408.74","7","0.2","76.64"
"CA-2014-158274","2014-11-19","RM-19675","TEC-PH-10003273","Technology","Phones","AT&T TR1909W","503.96","4","0.0","131.03"
"CA-2014-158274","2014-11-19","RM-19675","TEC-PH-10004896","Technology","Phones","Nokia Lumia 521 (T-Mobile)","149.95","5","0.0","41.99"
"CA-2014-158274","2014-11-19","RM-19675","TEC-AC-10002345","Technology","Accessories","HP Standard 104 key PS/2 Keyboard","29.0","2","0.0","7.25"
"CA-2016-105018","2016-11-28","SK-19990","OFF-BI-10001890","Office Supplies","Binders","Avery Poly Binder Pockets","7.16","2","0.0","3.44"
"CA-2014-123260","2014-08-26","FM-14290","TEC-AC-10002323","Technology","Accessories","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","176.8","8","0.0","22.98"
"CA-2016-157000","2016-07-16","AM-10360","OFF-ST-10001328","Office Supplies","Storage","Personal Filing Tote with Lid Black/Gray","37.22","3","0.2","3.72"
"CA-2016-157000","2016-07-16","AM-10360","OFF-PA-10001950","Office Supplies","Paper","Southworth 25% Cotton Antique Laid Paper & Envelopes","20.02","3","0.2","6.26"
"CA-2015-102281","2015-10-12","MP-17470","FUR-BO-10002613","Furniture","Bookcases","Atlantic Metals Mobile 4-Shelf Bookcases Custom Colors","899.14","4","0.2","112.39"
"CA-2015-102281","2015-10-12","MP-17470","TEC-PH-10001552","Technology","Phones","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","71.76","6","0.0","20.09"
"CA-2015-102281","2015-10-12","MP-17470","OFF-PA-10000061","Office Supplies","Paper","Xerox 205","51.84","8","0.0","24.88"
"CA-2015-102281","2015-10-12","MP-17470","FUR-BO-10002545","Furniture","Bookcases","Atlantic Metals Mobile 3-Shelf Bookcases Custom Colors","626.35","3","0.2","46.98"
"CA-2015-102281","2015-10-12","MP-17470","OFF-AR-10003514","Office Supplies","Art","4009 Highlighters by Sanford","19.9","5","0.0","6.57"
"CA-2015-131457","2015-10-31","MZ-17515","OFF-EN-10001509","Office Supplies","Envelopes","Poly String Tie Envelopes","14.28","7","0.0","6.71"
"CA-2014-140004","2014-03-21","CB-12025","OFF-AR-10004685","Office Supplies","Art","Binney & Smith Crayola Metallic Colored Pencils 8-Color Set","7.41","2","0.2","1.2"
"CA-2014-140004","2014-03-21","CB-12025","OFF-AR-10004027","Office Supplies","Art","Binney & Smith inkTank Erasable Desk Highlighter Chisel Tip Yellow 12/Box","6.05","3","0.2","1.59"
"CA-2017-107720","2017-11-06","VM-21685","OFF-ST-10001414","Office Supplies","Storage","Decoflex Hanging Personal Folder File","46.26","3","0.0","12.03"
"US-2017-124303","2017-07-06","FH-14365","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks 9 1/2 x 11 Light Blue","2.95","2","0.7","-2.26"
"US-2017-124303","2017-07-06","FH-14365","OFF-PA-10002749","Office Supplies","Paper","Wirebound Message Books 5-1/2 x 4 Forms 2 or 4 Forms per Page","16.06","3","0.2","5.82"
"CA-2017-105074","2017-06-24","MB-17305","OFF-PA-10002666","Office Supplies","Paper","Southworth 25% Cotton Linen-Finish Paper & Envelopes","21.74","3","0.2","6.8"
"CA-2014-133690","2014-08-03","BS-11755","FUR-TA-10004289","Furniture","Tables","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","218.75","2","0.5","-161.88"
"CA-2014-133690","2014-08-03","BS-11755","OFF-AP-10003622","Office Supplies","Appliances","Bravo II Megaboss 12-Amp Hard Body Upright Replacement Belts 2 Belts per Pack","2.6","1","0.2","0.29"
"US-2017-116701","2017-12-17","LC-17140","OFF-AP-10003217","Office Supplies","Appliances","Eureka Sanitaire  Commercial Upright","66.28","2","0.8","-178.97"
"CA-2017-126382","2017-06-03","HK-14890","FUR-FU-10002960","Furniture","Furnishings","Eldon 200 Class Desk Accessories Burgundy","35.17","7","0.2","9.67"
"CA-2017-108329","2017-12-09","LE-16810","TEC-PH-10001918","Technology","Phones","Nortel Business Series Terminal T7208 Digital phone","444.77","4","0.2","44.48"
"CA-2017-135860","2017-12-01","JH-15985","OFF-ST-10000642","Office Supplies","Storage","Tennsco Lockers Gray","83.92","4","0.0","5.87"
"CA-2017-135860","2017-12-01","JH-15985","TEC-PH-10001700","Technology","Phones","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","131.98","2","0.0","35.63"
"CA-2017-135860","2017-12-01","JH-15985","OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders No Labels","15.92","4","0.0","7.48"
"CA-2017-135860","2017-12-01","JH-15985","OFF-FA-10000134","Office Supplies","Fasteners","Advantus Push Pins Aluminum Head","52.29","9","0.0","16.21"
"CA-2017-135860","2017-12-01","JH-15985","OFF-ST-10001522","Office Supplies","Storage","Gould Plastics 18-Pocket Panel Bin 34w x 5-1/4d x 20-1/2h","91.99","1","0.0","3.68"
"CA-2015-101007","2015-02-09","MS-17980","TEC-AC-10001266","Technology","Accessories","Memorex Micro Travel Drive 8 GB","20.8","2","0.2","6.5"
"CA-2015-146262","2015-01-02","VW-21775","OFF-LA-10004544","Office Supplies","Labels","Avery 505","23.68","2","0.2","8.88"
"CA-2015-146262","2015-01-02","VW-21775","FUR-BO-10004695","Furniture","Bookcases","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine","452.45","5","0.5","-244.32"
"CA-2015-146262","2015-01-02","VW-21775","TEC-PH-10002844","Technology","Phones","Speck Products Candyshell Flip Case","62.98","3","0.4","-14.7"
"CA-2015-146262","2015-01-02","VW-21775","TEC-MA-10000864","Technology","Machines","Cisco 9971 IP Video Phone Charcoal","1188.0","9","0.7","-950.4"
"CA-2015-146262","2015-01-02","VW-21775","TEC-AC-10000109","Technology","Accessories","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","89.58","2","0.2","4.48"
"CA-2016-130162","2016-10-28","JH-15910","OFF-ST-10001328","Office Supplies","Storage","Personal Filing Tote with Lid Black/Gray","93.06","6","0.0","26.06"
"CA-2016-130162","2016-10-28","JH-15910","TEC-PH-10002563","Technology","Phones","Adtran 1202752G1","302.38","3","0.2","22.68"
"CA-2015-169397","2015-12-24","JB-15925","OFF-FA-10000585","Office Supplies","Fasteners","OIC Bulk Pack Metal Binder Clips","5.58","2","0.2","1.81"
"CA-2015-169397","2015-12-24","JB-15925","OFF-PA-10004000","Office Supplies","Paper","While You Were Out Pads 50 per Pad 4 x 5 1/4 Green Cycle","22.7","6","0.2","8.23"
"CA-2015-169397","2015-12-24","JB-15925","OFF-BI-10002852","Office Supplies","Binders","Ibico Standard Transparent Covers","19.78","4","0.7","-13.84"
"CA-2015-169397","2015-12-24","JB-15925","FUR-FU-10000087","Furniture","Furnishings","Executive Impressions 14 Two-Color Numerals Wall Clock","72.7","4","0.2","19.08"
"CA-2015-169397","2015-12-24","JB-15925","TEC-MA-10001148","Technology","Machines","Swingline SM12-08 MicroCut Jam Free Shredder","479.99","4","0.7","-383.99"
"CA-2015-169397","2015-12-24","JB-15925","OFF-AR-10001958","Office Supplies","Art","Stanley Bostitch Contemporary Electric Pencil Sharpeners","27.17","2","0.2","2.72"
"CA-2015-163055","2015-08-09","DS-13180","OFF-AR-10001026","Office Supplies","Art","Sanford Uni-Blazer View Highlighters Chisel Tip Yellow","2.2","1","0.0","0.97"
"CA-2015-163055","2015-08-09","DS-13180","FUR-TA-10003748","Furniture","Tables","Bevis 36 x 72 Conference Tables","622.45","5","0.0","136.94"
"CA-2015-163055","2015-08-09","DS-13180","OFF-ST-10002485","Office Supplies","Storage","Rogers Deluxe File Chest","21.98","1","0.0","0.22"
"US-2015-145436","2015-02-28","VD-21670","FUR-CH-10004860","Furniture","Chairs","Global Low Back Tilter Chair","161.57","2","0.2","-28.27"
"US-2015-145436","2015-02-28","VD-21670","FUR-CH-10004477","Furniture","Chairs","Global Push Button Manager's Chair Indigo","389.7","8","0.2","43.84"
"US-2014-156216","2014-09-13","EA-14035","OFF-BI-10001679","Office Supplies","Binders","GBC Instant Index System for Binding Systems","18.65","7","0.7","-12.43"
"US-2017-100930","2017-04-07","CS-12400","FUR-TA-10001705","Furniture","Tables","Bush Advantage Collection Round Conference Table","233.86","2","0.45","-102.05"
"US-2017-100930","2017-04-07","CS-12400","FUR-TA-10003473","Furniture","Tables","Bretford Rectangular Conference Table Tops","620.61","3","0.45","-248.25"
"US-2017-100930","2017-04-07","CS-12400","OFF-BI-10001679","Office Supplies","Binders","GBC Instant Index System for Binding Systems","5.33","2","0.7","-3.55"
"US-2017-100930","2017-04-07","CS-12400","FUR-FU-10004017","Furniture","Furnishings","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet Computer 39 x 49","258.07","3","0.2","0.0"
"US-2017-100930","2017-04-07","CS-12400","TEC-AC-10003832","Technology","Accessories","LogitechÂ P710e Mobile Speakerphone","617.98","3","0.2","-7.72"
"CA-2017-160514","2017-11-12","DB-13120","OFF-PA-10002479","Office Supplies","Paper","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","10.56","2","0.0","4.75"
"CA-2016-157749","2016-06-04","KL-16645","OFF-PA-10003349","Office Supplies","Paper","Xerox 1957","25.92","5","0.2","9.4"
"CA-2016-157749","2016-06-04","KL-16645","FUR-FU-10000576","Furniture","Furnishings","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base","419.68","5","0.6","-356.73"
"CA-2016-157749","2016-06-04","KL-16645","FUR-FU-10004351","Furniture","Furnishings","Staple-based wall hangings","11.69","3","0.6","-4.68"
"CA-2016-157749","2016-06-04","KL-16645","TEC-PH-10000011","Technology","Phones","PureGear Roll-On Screen Protector","31.98","2","0.2","11.19"
"CA-2016-157749","2016-06-04","KL-16645","FUR-TA-10002607","Furniture","Tables","KI Conference Tables","177.23","5","0.5","-120.51"
"CA-2016-157749","2016-06-04","KL-16645","FUR-FU-10002505","Furniture","Furnishings","Eldon 100 Class Desk Accessories","4.04","3","0.6","-2.83"
"CA-2016-157749","2016-06-04","KL-16645","OFF-AR-10004685","Office Supplies","Art","Binney & Smith Crayola Metallic Colored Pencils 8-Color Set","7.41","2","0.2","1.2"
"CA-2014-131926","2014-06-01","DW-13480","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair","2001.86","7","0.0","580.54"
"CA-2014-131926","2014-06-01","DW-13480","OFF-ST-10002276","Office Supplies","Storage","Safco Steel Mobile File Cart","166.72","2","0.0","41.68"
"CA-2014-131926","2014-06-01","DW-13480","OFF-PA-10004082","Office Supplies","Paper","Adams Telephone Message Book w/Frequently-Called Numbers Space 400 Messages per Book","47.88","6","0.0","23.94"
"CA-2014-131926","2014-06-01","DW-13480","OFF-AP-10002945","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room","1503.25","5","0.0","496.07"
"CA-2014-131926","2014-06-01","DW-13480","OFF-PA-10000061","Office Supplies","Paper","Xerox 205","25.92","4","0.0","12.44"
"CA-2016-154739","2016-12-10","LH-17155","FUR-CH-10002965","Furniture","Chairs","Global Leather Highback Executive Chair with Pneumatic Height Adjustment Black","321.57","2","0.2","28.14"
"CA-2016-145625","2016-09-11","KC-16540","OFF-PA-10004569","Office Supplies","Paper","Wirebound Message Books Two 4 1/4 x 5 Forms per Page","7.61","1","0.0","3.58"
"CA-2016-145625","2016-09-11","KC-16540","TEC-AC-10003832","Technology","Accessories","LogitechÂ P710e Mobile Speakerphone","3347.37","13","0.0","636.0"
"CA-2016-146941","2016-12-10","DL-13315","OFF-ST-10001228","Office Supplies","Storage","Fellowes Personal Hanging Folder Files Navy","80.58","6","0.0","22.56"
"CA-2016-146941","2016-12-10","DL-13315","OFF-EN-10003296","Office Supplies","Envelopes","Tyvek Side-Opening Peel & Seel Expanding Envelopes","361.92","4","0.0","162.86"
"US-2015-159982","2015-11-28","DR-12880","FUR-FU-10002505","Furniture","Furnishings","Eldon 100 Class Desk Accessories","12.13","9","0.6","-8.49"
"US-2015-159982","2015-11-28","DR-12880","OFF-ST-10004804","Office Supplies","Storage","Belkin 19 Vented Equipment Shelf Black","82.37","2","0.2","-19.56"
"US-2015-159982","2015-11-28","DR-12880","OFF-ST-10001590","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design Black","53.92","5","0.2","4.04"
"US-2015-159982","2015-11-28","DR-12880","TEC-PH-10001580","Technology","Phones","Logitech Mobile Speakerphone P710e -Â speaker phone","647.9","6","0.2","56.69"
"CA-2017-163139","2017-12-01","CC-12670","TEC-AC-10000290","Technology","Accessories","Sabrent 4-Port USB 2.0 Hub","20.37","3","0.0","6.93"
"CA-2017-163139","2017-12-01","CC-12670","OFF-ST-10002790","Office Supplies","Storage","Safco Industrial Shelving","221.55","3","0.0","6.65"
"CA-2017-163139","2017-12-01","CC-12670","OFF-BI-10003460","Office Supplies","Binders","Acco 3-Hole Punch","17.52","5","0.2","6.13"
"US-2017-155299","2017-06-08","Dl-13600","OFF-AP-10002203","Office Supplies","Appliances","Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac","1.62","2","0.8","-4.47"
"US-2014-106992","2014-09-19","SB-20290","TEC-MA-10000822","Technology","Machines","Lexmark MX611dhe Monochrome Laser Printer","3059.98","3","0.4","-510.0"
"US-2014-106992","2014-09-19","SB-20290","TEC-MA-10003353","Technology","Machines","Xerox WorkCentre 6505DN Laser Multifunction Printer","2519.96","7","0.4","-252.0"
"CA-2016-125318","2016-06-06","RC-19825","TEC-PH-10001433","Technology","Phones","Cisco Small Business SPA 502G VoIP phone","328.22","4","0.2","28.72"
"CA-2015-155040","2015-11-10","AH-10210","TEC-AC-10004469","Technology","Accessories","Microsoft Sculpt Comfort Mouse","79.9","2","0.0","35.16"
"CA-2017-136826","2017-06-16","CB-12535","OFF-AR-10003602","Office Supplies","Art","Quartet Omega Colored Chalk 12/Pack","14.02","3","0.2","4.73"
"CA-2016-111010","2016-01-22","PG-18895","OFF-FA-10003472","Office Supplies","Fasteners","Bagged Rubber Bands","7.56","6","0.0","0.3"
"US-2017-145366","2017-12-09","CA-12310","OFF-ST-10004180","Office Supplies","Storage","Safco Commercial Shelving","37.21","1","0.2","-7.44"
"US-2017-145366","2017-12-09","CA-12310","OFF-EN-10004386","Office Supplies","Envelopes","Recycled Interoffice Envelopes with String and Button Closure 10 x 13","57.58","3","0.2","21.59"
"CA-2017-163979","2017-12-28","KH-16690","OFF-ST-10003208","Office Supplies","Storage","Adjustable Depth Letter/Legal Cart","725.84","4","0.0","210.49"
"CA-2015-155334","2015-07-30","HA-14920","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","209.93","7","0.0","92.37"
"CA-2015-155334","2015-07-30","HA-14920","FUR-FU-10003274","Furniture","Furnishings","Regeneration Desk Collection","5.28","3","0.0","2.32"
"CA-2015-155334","2015-07-30","HA-14920","OFF-BI-10002557","Office Supplies","Binders","Presstex Flexible Ring Binders","10.92","3","0.2","4.1"
"CA-2017-118136","2017-09-16","BB-10990","OFF-PA-10002615","Office Supplies","Paper","Ampad Gold Fibre Wirebound Steno Books 6 x 9 Gregg Ruled","8.82","2","0.0","4.06"
"CA-2017-118136","2017-09-16","BB-10990","OFF-AR-10001427","Office Supplies","Art","Newell 330","5.98","1","0.0","1.55"
"CA-2017-132976","2017-10-13","AG-10495","OFF-PA-10000673","Office Supplies","Paper","Post-it â€œImportant Messageâ€ Note Pad Neon Colors 50 Sheets/Pad","11.65","2","0.2","4.08"
"CA-2017-132976","2017-10-13","AG-10495","OFF-PA-10004470","Office Supplies","Paper","Adams Write n' Stick Phone Message Book 11 X 5 1/4 200 Messages","18.18","4","0.2","5.91"
"CA-2017-132976","2017-10-13","AG-10495","OFF-ST-10000876","Office Supplies","Storage","Eldon Simplefile Box Office","59.71","6","0.2","5.97"
"CA-2017-132976","2017-10-13","AG-10495","OFF-LA-10002043","Office Supplies","Labels","Avery 489","24.84","3","0.2","8.69"
"US-2015-161991","2015-09-26","SC-20725","OFF-BI-10004967","Office Supplies","Binders","Round Ring Binders","2.08","5","0.8","-3.43"
"US-2015-161991","2015-09-26","SC-20725","TEC-PH-10001760","Technology","Phones","Bose SoundLink Bluetooth Speaker","1114.4","7","0.2","376.11"
"CA-2015-130890","2015-11-02","JO-15280","FUR-TA-10002903","Furniture","Tables","Bevis Round Bullnose 29 High Table Top","1038.84","5","0.2","51.94"
"CA-2015-130883","2015-09-26","TB-21520","OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper","141.76","5","0.2","47.84"
"CA-2015-130883","2015-09-26","TB-21520","TEC-AC-10001956","Technology","Accessories","Microsoft Arc Touch Mouse","239.8","5","0.2","47.96"
"CA-2015-130883","2015-09-26","TB-21520","OFF-PA-10004100","Office Supplies","Paper","Xerox 216","31.1","6","0.2","10.89"
"CA-2016-112697","2016-12-18","AH-10195","OFF-BI-10000778","Office Supplies","Binders","GBC VeloBinder Electric Binding Machine","254.06","7","0.7","-169.37"
"CA-2016-112697","2016-12-18","AH-10195","OFF-AP-10002684","Office Supplies","Appliances","Acco 7-Outlet Masterpiece Power Center Wihtout Fax/Phone Line Protection","194.53","2","0.2","24.32"
"CA-2016-112697","2016-12-18","AH-10195","OFF-SU-10000646","Office Supplies","Supplies","Premier Automatic Letter Opener","961.48","5","0.2","-204.31"
"CA-2016-110772","2016-11-20","NZ-18565","OFF-FA-10002983","Office Supplies","Fasteners","Advantus SlideClip Paper Clips","19.1","7","0.2","6.68"
"CA-2016-110772","2016-11-20","NZ-18565","OFF-LA-10004689","Office Supplies","Labels","Avery 512","18.5","8","0.2","6.24"
"CA-2016-110772","2016-11-20","NZ-18565","TEC-AC-10002001","Technology","Accessories","Logitech Wireless Gaming Headset G930","255.98","2","0.2","54.4"
